order_id,customer_id,order_date,status,delivery_date,_ingested_at,_source_file
O001892,C00189,2024-04-05,Delivered,2024-04-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001893,C00097,2024-05-22,Delivered,2024-05-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001894,C00061,2024-08-08,Delivered,2024-08-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001895,C00220,2024-09-07,Delivered,2024-09-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O001896,C00052,2024-08-31,Returned,2024-09-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001897,C00287,2023-03-02,DELIVERED,2023-03-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O001898,C00240,2024-02-10,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001899,C00349,2023-08-11,Delivered,2023-08-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001900,C00003,2024-05-03,Returned,2024-05-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001901,C00187,2024-02-17,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001902,C00006,2024-02-21,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001903,C00236,2023-06-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001904,C00063,2023-08-25,delivered,2023-08-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O001905,C00207,2023-12-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001906,C00003,2023-08-27,Delivered,2023-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O001907,C00145,2023-09-17,Delivered,2023-09-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001908,C00004,2024-05-14,Delivered,2024-05-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001909,C00298,2024-10-11,delivered,2024-10-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001910,C00183,2024-01-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001911,C00199,2023-09-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001912,C00015,2024-09-23,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001913,C00071,2023-10-12,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001914,C00297,2023-01-01,DELIVERED,2023-01-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001915,C00363,2023-03-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001916,C00219,2023-04-09,Delivered,2023-04-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001917,C00122,2024-02-05,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001918,C00238,2023-12-27,Delivered,2024-01-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001919,C00311,2023-12-09,Delivered,2023-12-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001920,C00315,2023-01-02,returned,2023-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001921,C00349,2024-12-30,Returned,2025-01-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001922,C00134,2023-09-24,Delivered,2023-10-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001923,C00391,2024-11-15,Delivered,2024-11-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001924,C00338,2023-01-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001925,C00092,2024-11-24,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001926,C00188,2023-02-28,Returned,2023-03-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001927,C00022,2024-08-27,Delivered,2024-08-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001928,C00160,2024-05-04,DELIVERED,2024-05-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001929,C00061,2023-11-11,Returned,2023-11-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001930,C00359,2023-06-06,Delivered,2023-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001931,C00314,2023-02-09,Delivered,2023-02-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O001932,C00294,2023-02-14,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001933,C00278,2024-02-17,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001934,C00087,2024-05-14,Delivered,2024-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O001935,C00382,2024-03-02,Delivered,2024-03-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001936,C00040,2024-02-07,Delivered,2024-02-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001937,C00081,2023-04-23,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001938,C00400,2023-09-12,Delivered,2023-09-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001939,C00186,2023-05-08,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001940,C00205,2024-05-12,Delivered,2024-05-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001941,C00159,2023-07-22,DELIVERED,2023-07-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001942,C00070,2023-04-29,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001943,C00385,2024-04-09,Delivered,2024-04-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001944,C00125,2024-02-04,DELIVERED,2024-02-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001945,C00061,2024-06-21,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001946,C00368,2024-10-07,returned,2024-10-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001947,C00335,2023-02-07,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001948,C00090,2023-10-25,Delivered,2023-11-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001949,C00263,2024-04-11,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001950,C00341,2023-02-07,DELIVERED,2023-02-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001951,C00109,2024-03-09,Delivered,2024-03-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001952,C00202,2023-02-26,Delivered,2023-03-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001953,C00242,2023-11-07,delivered,2023-11-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001954,C00231,2024-11-08,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001955,C00089,2024-03-26,Delivered,2024-04-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O001956,C00060,2024-08-24,Delivered,2024-08-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O001957,C00119,2023-08-25,Delivered,2023-08-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001958,C00280,2024-08-20,DELIVERED,2024-08-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001959,C00271,2024-11-14,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001960,C00363,2023-07-17,Delivered,2023-07-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001961,C00202,2023-02-18,Delivered,2023-02-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O001962,C00195,2023-08-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001963,C00246,2024-10-05,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001964,C00008,2023-01-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001965,C00206,2023-04-30,Delivered,2023-05-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001966,C00366,2023-09-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001967,C00237,2023-07-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001968,C00316,2023-09-04,Delivered,2023-09-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001969,C00268,2023-09-22,Delivered,2023-09-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001970,C00400,2024-12-25,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001971,C00375,2024-05-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001972,C00381,2023-09-30,Returned,2023-10-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001973,C00373,2024-11-04,Delivered,2024-11-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001974,C00021,2023-05-30,Delivered,2023-06-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001975,C00216,2023-04-16,Delivered,2023-04-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001976,C00130,2024-02-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001977,C00272,2023-08-17,delivered,2023-08-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001978,C00012,2023-12-28,DELIVERED,2024-01-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001979,C00342,2023-10-30,Delivered,2023-11-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001980,C00014,2023-03-09,Delivered,2023-03-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001981,C00114,2024-06-09,Delivered,2024-06-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001982,C00364,2023-01-11,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001983,C00161,2023-07-14,Delivered,2023-07-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001984,C00197,2024-12-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001985,C00290,2023-03-07,Delivered,2023-03-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001986,C00355,2023-12-06,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001987,C00327,2024-02-27,Delivered,2024-03-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001988,C00211,2023-07-19,delivered,2023-07-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O001989,C00228,2024-05-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001990,C00178,2023-07-23,Delivered,2023-07-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O001991,C00040,2024-07-19,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001992,C00383,2024-08-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001993,C00071,2023-07-02,Returned,2023-07-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001994,C00398,2023-11-25,Delivered,2023-11-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001995,C00063,2023-12-06,delivered,2023-12-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001996,C00388,2024-01-01,Delivered,2024-01-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001997,C00066,2023-07-05,Delivered,2023-07-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001998,C00056,2024-08-23,delivered,2024-08-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001999,C00055,2024-08-08,Delivered,2024-08-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002000,C00091,2023-08-14,Delivered,2023-08-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002001,C00038,2023-04-18,Delivered,2023-04-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002002,C00009,2024-10-31,Delivered,2024-11-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002003,C00035,2024-01-30,Delivered,2024-02-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002004,C00283,2024-06-12,Returned,2024-06-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002005,C00204,2023-12-04,Delivered,2023-12-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002006,C00360,2024-12-04,Delivered,2024-12-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002007,C00330,2023-08-12,DELIVERED,2023-08-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002008,C00020,2024-09-10,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002009,C00260,2023-05-22,DELIVERED,2023-05-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002010,C00087,2023-09-09,delivered,2023-09-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002011,C00306,2024-01-12,Delivered,2024-01-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002012,C00364,2023-11-13,Returned,2023-11-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002013,C00055,2023-01-15,Delivered,2023-01-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002014,C00284,2024-12-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002015,C00377,2024-08-17,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002016,C00062,2024-09-12,Returned,2024-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002017,C00361,2023-07-02,Delivered,2023-07-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002018,C00076,2023-04-17,delivered,2023-04-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002019,C00291,2023-08-01,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002020,C00018,2023-04-28,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002021,C00315,2024-08-14,Delivered,2024-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002022,C00291,2024-07-26,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002023,C00356,2023-06-20,RETURNED,2023-06-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002024,C00288,2024-07-20,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002025,C00092,2024-10-24,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002026,C00059,2024-07-03,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002027,C00277,2024-07-12,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002028,C00286,2024-01-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002029,C00359,2024-02-12,Delivered,2024-02-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002030,C00394,2023-09-26,Delivered,2023-10-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002031,C00052,2024-07-23,DELIVERED,2024-07-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002032,C00314,2023-03-01,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002033,C00198,2023-02-24,RETURNED,2023-02-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002034,C00294,2024-01-06,DELIVERED,2024-01-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002035,C00195,2023-06-26,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002036,C00351,2023-06-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002037,C00170,2024-03-27,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002038,C00077,2024-02-09,Delivered,2024-02-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002039,C00119,2024-06-26,Delivered,2024-07-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002040,C00041,2024-02-05,Delivered,2024-02-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002041,C00249,2023-10-18,Delivered,2023-10-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002042,C00141,2024-12-18,Delivered,2024-12-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002043,C00221,2024-08-13,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002044,C00177,2024-10-28,Delivered,2024-10-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002045,C00364,2023-09-29,Delivered,2023-10-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002046,C00056,2024-05-10,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002047,C00229,2023-10-14,DELIVERED,2023-10-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002048,C00238,2023-02-18,DELIVERED,2023-02-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002049,C00094,2024-04-07,Returned,2024-04-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002050,C00343,2024-12-08,Returned,2024-12-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002051,C00164,2023-09-13,delivered,2023-09-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002052,C00112,2024-07-21,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002053,C00364,2023-12-10,delivered,2023-12-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002054,C00354,2023-09-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002055,C00123,2023-10-19,Delivered,2023-10-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002056,C00184,2023-08-03,Delivered,2023-08-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002057,C00076,2024-01-21,Delivered,2024-01-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002058,C00051,2023-12-13,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002059,C00230,2023-06-29,delivered,2023-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002060,C00363,2023-04-04,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002061,C00398,2024-05-07,Delivered,2024-05-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002062,C00135,2024-05-09,Delivered,2024-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002063,C00067,2023-08-16,Delivered,2023-08-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002064,C00358,2023-02-07,Delivered,2023-02-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002065,C00028,2023-11-16,DELIVERED,2023-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002066,C00233,2024-10-26,delivered,2024-11-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002067,C00314,2024-02-14,Delivered,2024-02-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002068,C00064,2024-11-18,Delivered,2024-11-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002069,C00316,2023-12-05,Delivered,2023-12-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002070,C00320,2023-10-09,delivered,2023-10-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002071,C00004,2024-12-11,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002072,C00059,2023-03-19,DELIVERED,2023-03-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002073,C00070,2024-11-02,Delivered,2024-11-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002074,C00022,2023-12-28,Delivered,2024-01-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002075,C00185,2024-10-08,Delivered,2024-10-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002076,C00372,2024-01-11,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002077,C00078,2024-09-16,delivered,2024-09-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002078,C00206,2024-04-19,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002079,C00332,2023-06-26,Delivered,2023-07-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002080,C00199,2023-06-30,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002081,C00227,2023-10-17,Delivered,2023-10-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002082,C00103,2023-03-31,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002083,C00244,2024-09-07,delivered,2024-09-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002084,C00087,2023-04-29,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002085,C00349,2023-02-10,Delivered,2023-02-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002086,C00110,2023-03-13,Delivered,2023-03-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002087,C00322,2024-08-27,DELIVERED,2024-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002088,C00393,2024-02-13,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002089,C00284,2023-08-11,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002090,C00206,2024-08-29,Delivered,2024-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002091,C00286,2023-08-02,Delivered,2023-08-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002092,C00082,2024-03-26,Returned,2024-04-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002093,C00103,2024-09-14,Delivered,2024-09-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002094,C00166,2023-03-02,Delivered,2023-03-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002095,C00194,2023-10-08,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002096,C00118,2023-12-12,Delivered,2023-12-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002097,C00119,2024-08-14,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002098,C00030,2023-08-05,Delivered,2023-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002099,C00042,2024-07-28,Delivered,2024-08-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002100,C00223,2023-09-19,Delivered,2023-09-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002101,C00024,2023-05-14,delivered,2023-05-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002102,C00134,2024-01-14,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002103,C00258,2023-11-11,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002104,C00391,2023-09-22,Delivered,2023-09-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002105,C00178,2023-10-07,Delivered,2023-10-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002106,C00278,2024-10-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002107,C00082,2023-04-12,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002108,C00105,2024-04-06,Returned,2024-04-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002109,C00137,2023-03-13,Delivered,2023-03-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002110,C00079,2023-09-15,Delivered,2023-09-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002111,C00031,2024-08-07,Delivered,2024-08-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002112,C00231,2023-10-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002113,C00304,2023-03-10,Returned,2023-03-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002114,C00248,2023-08-22,Delivered,2023-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002115,C00356,2023-01-14,Delivered,2023-01-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002116,C00390,2024-08-02,delivered,2024-08-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002117,C00244,2024-05-09,Delivered,2024-05-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002118,C00098,2023-04-09,Delivered,2023-04-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002119,C00354,2024-02-15,Delivered,2024-02-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002120,C00264,2023-11-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002121,C00369,2024-05-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002122,C00353,2023-12-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002123,C00118,2024-05-09,returned,2024-05-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002124,C00211,2023-07-28,Returned,2023-08-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002125,C00186,2024-04-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002126,C00031,2024-06-16,Delivered,2024-06-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002127,C00027,2024-11-19,Delivered,2024-11-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002128,C00362,2023-10-03,Delivered,2023-10-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002129,C00172,2024-08-14,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002130,C00071,2023-06-02,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002131,C00349,2023-09-05,Delivered,2023-09-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002132,C00212,2024-04-21,Delivered,2024-04-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002133,C00296,2023-08-03,Delivered,2023-08-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002134,C00323,2023-12-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002135,C00077,2024-08-16,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
